CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
138412705,11/02/2016,13:15:00,11/02/2016,13:30:00,11/14/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,GROCERY/BODEGA,,,1041003,155344,40.592886099,-73.795652564,"(40.592886099, -73.795652564)"
134180450,11/02/2016,09:35:00,11/02/2016,09:35:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,PUBLIC SCHOOL,,,1011020,246636,40.84360167,-73.903248288,"(40.84360167, -73.903248288)"
544484369,11/02/2016,23:00:00,11/02/2016,23:10:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1039647,195586,40.703349972,-73.800204571,"(40.703349972, -73.800204571)"
851587384,11/02/2016,23:00:00,11/02/2016,23:35:00,11/03/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,HOSPITAL,,,990485,190586,40.689797334,-73.977518653,"(40.689797334, -73.977518653)"
529832130,11/02/2016,22:45:00,11/02/2016,23:04:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,987061,148773,40.575031251,-73.989882667,"(40.575031251, -73.989882667)"
479501443,11/02/2016,22:45:00,11/02/2016,23:04:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,,,987061,148773,40.575031251,-73.989882667,"(40.575031251, -73.989882667)"
160039709,11/02/2016,20:00:00,11/02/2016,20:30:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,STORE UNCLASSIFIED,,,944402,166984,40.624927586,-74.143549789,"(40.624927586, -74.143549789)"
619967913,11/02/2016,19:45:00,11/02/2016,20:15:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,BRONX,47,FRONT OF,RESIDENCE - PUBLIC HOUSING,GUN HILL PLAYGROUND,GUN HILL,1021171,258135,40.875126333,-73.866496863,"(40.875126333, -73.866496863)"
539132895,11/02/2016,19:00:00,11/02/2016,20:00:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1008435,218626,40.766729419,-73.912691986,"(40.766729419, -73.912691986)"
123415298,11/02/2016,16:00:00,11/02/2016,16:25:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,52,,TRANSIT - NYC SUBWAY,,,1012627,255339,40.867483777,-73.897403372,"(40.867483777, -73.897403372)"
409839275,11/02/2016,16:00:00,11/02/2016,16:25:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,52,,TRANSIT - NYC SUBWAY,,,1012627,255339,40.867483777,-73.897403372,"(40.867483777, -73.897403372)"
613655099,11/02/2016,16:00:00,11/02/2016,16:25:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,52,,TRANSIT - NYC SUBWAY,,,1012627,255339,40.867483777,-73.897403372,"(40.867483777, -73.897403372)"
606176502,11/02/2016,23:00:00,11/02/2016,23:10:00,11/02/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE-HOUSE,,,991561,177430,40.653686233,-73.97365297,"(40.653686233, -73.97365297)"
756173368,11/02/2016,22:30:00,11/02/2016,23:18:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,998689,180800,40.66292739,-73.947956811,"(40.66292739, -73.947956811)"
352758642,11/02/2016,22:30:00,11/02/2016,22:39:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,988312,156893,40.597318554,-73.985374556,"(40.597318554, -73.985374556)"
797321514,11/02/2016,22:05:00,11/02/2016,22:05:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1018554,217021,40.762290639,-73.876169953,"(40.762290639, -73.876169953)"
284419785,11/02/2016,21:51:00,11/02/2016,21:55:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,88,INSIDE,RESIDENCE - PUBLIC HOUSING,,INGERSOLL,989935,192389,40.694746524,-73.979500377,"(40.694746524, -73.979500377)"
786860694,11/02/2016,20:13:00,11/02/2016,20:20:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,1000030,196714,40.706605395,-73.943085979,"(40.706605395, -73.943085979)"
394560766,11/02/2016,20:00:00,11/02/2016,20:20:00,11/02/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,24,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,994456,229876,40.797634875,-73.963140011,"(40.797634875, -73.963140011)"
759740010,11/02/2016,19:45:00,11/02/2016,19:50:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,,STREET,,,986306,186844,40.679528353,-73.992588853,"(40.679528353, -73.992588853)"
496624408,11/02/2016,17:45:00,11/02/2016,17:50:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,,RED HOOK EAST,982604,185673,40.676314308,-74.005935557,"(40.676314308, -74.005935557)"
198603777,11/02/2016,17:00:00,11/02/2016,18:00:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1018373,241782,40.830253506,-73.876697517,"(40.830253506, -73.876697517)"
540687496,11/02/2016,17:00:00,11/02/2016,17:01:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1020385,250537,40.854275398,-73.869379964,"(40.854275398, -73.869379964)"
665421031,11/02/2016,15:55:00,11/02/2016,16:00:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,52,,TRANSIT - NYC SUBWAY,,,1012627,255339,40.867483777,-73.897403372,"(40.867483777, -73.897403372)"
803650746,11/02/2016,15:33:00,11/02/2016,15:49:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,90,INSIDE,RESIDENCE - PUBLIC HOUSING,,WILLIAMSBURG,1000408,198094,40.710392486,-73.941719293,"(40.710392486, -73.941719293)"
986658246,11/02/2016,15:25:00,11/02/2016,15:35:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,OPPOSITE OF,PARK/PLAYGROUND,MIDDLETON PLAYGROUND,,996406,194560,40.700698892,-73.956160945,"(40.700698892, -73.956160945)"
530584204,11/02/2016,15:00:00,11/02/2016,15:15:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,PUBLIC BUILDING,,,991445,159476,40.604406377,-73.974090166,"(40.604406377, -73.974090166)"
933173529,11/02/2016,14:38:00,11/02/2016,14:42:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,STREET,,,996262,181980,40.666169854,-73.956702704,"(40.666169854, -73.956702704)"
359664842,11/02/2016,14:20:00,11/02/2016,14:30:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,,,1032139,196126,40.704875959,-73.827279287,"(40.704875959, -73.827279287)"
422311394,11/02/2016,14:00:00,11/02/2016,15:00:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,,OTHER,,,945207,170710,40.635158242,-74.140671419,"(40.635158242, -74.140671419)"
844718077,11/02/2016,13:30:00,11/02/2016,13:50:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,999370,181135,40.663845754,-73.945501431,"(40.663845754, -73.945501431)"
902357015,11/02/2016,13:25:00,11/02/2016,13:35:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1021360,190693,40.690015423,-73.866185974,"(40.690015423, -73.866185974)"
688260579,11/02/2016,13:15:00,11/02/2016,13:30:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,GROCERY/BODEGA,,,1041003,155344,40.592886099,-73.795652564,"(40.592886099, -73.795652564)"
151011766,11/02/2016,12:30:00,11/02/2016,12:40:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1015175,184482,40.672991422,-73.888517028,"(40.672991422, -73.888517028)"
274180212,11/02/2016,11:00:00,11/02/2016,11:15:00,11/02/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,,,1012148,211659,40.747595854,-73.899316727,"(40.747595854, -73.899316727)"
383052082,11/02/2016,10:00:00,11/02/2016,12:30:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997840,239080,40.822892744,-73.950899244,"(40.822892744, -73.950899244)"
497884595,11/02/2016,09:30:00,11/02/2016,09:45:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,GROCERY/BODEGA,,,962835,167738,40.627060894,-74.077149232,"(40.627060894, -74.077149232)"
853913884,11/02/2016,09:20:00,11/02/2016,09:30:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,69,,TRANSIT - NYC SUBWAY,,,1012560,176285,40.650501226,-73.897978491,"(40.650501226, -73.897978491)"
704535587,11/02/2016,08:30:00,11/02/2016,08:40:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1056236,200691,40.717242525,-73.740319798,"(40.717242525, -73.740319798)"
211347956,11/02/2016,08:00:00,11/02/2016,09:00:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1009562,246877,40.844267444,-73.908516935,"(40.844267444, -73.908516935)"
405901958,11/02/2016,07:35:00,11/02/2016,07:40:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1001479,214745,40.756093364,-73.937813546,"(40.756093364, -73.937813546)"
237992366,11/02/2016,07:00:00,11/02/2016,08:00:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1017887,178964,40.657835861,-73.878767829,"(40.657835861, -73.878767829)"
543154275,11/02/2016,06:45:00,11/02/2016,07:00:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007202,240987,40.828107552,-73.917066771,"(40.828107552, -73.917066771)"
490911893,11/02/2016,03:25:00,11/02/2016,03:35:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,1004632,192752,40.695721231,-73.926499435,"(40.695721231, -73.926499435)"
693613977,11/02/2016,03:20:00,11/02/2016,03:30:00,11/02/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1044511,189749,40.687297021,-73.782714177,"(40.687297021, -73.782714177)"
304499304,11/02/2016,03:05:00,11/02/2016,03:20:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,FACTORY/WAREHOUSE,,,1018507,232590,40.805023549,-73.876260226,"(40.805023549, -73.876260226)"
817719824,11/02/2016,02:00:00,11/02/2016,02:00:00,11/02/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,1004142,183101,40.669232552,-73.928294972,"(40.669232552, -73.928294972)"
738767786,11/02/2016,01:10:00,11/02/2016,01:15:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,FRONT OF,BAR/NIGHT CLUB,,,1012580,249751,40.852146556,-73.89759692,"(40.852146556, -73.89759692)"
493558647,11/02/2016,00:25:00,11/02/2016,00:30:00,11/02/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,GROCERY/BODEGA,,,1005490,193253,40.697094342,-73.923403718,"(40.697094342, -73.923403718)"
517842357,11/03/2016,14:00:00,11/03/2016,16:00:00,11/17/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1052564,199510,40.714030091,-73.753578052,"(40.714030091, -73.753578052)"
681765888,11/03/2016,14:30:00,11/03/2016,14:30:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1002148,238669,40.821756988,-73.935335054,"(40.821756988, -73.935335054)"
269134133,11/03/2016,17:35:00,11/03/2016,17:40:00,11/05/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,OTHER,BROOKLYN,73,INSIDE,OTHER,,,1008427,183518,40.67036646,-73.912846962,"(40.67036646, -73.912846962)"
572597626,11/03/2016,17:00:00,11/03/2016,17:10:00,11/05/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,OTHER,,,1012011,182327,40.667086919,-73.899932091,"(40.667086919, -73.899932091)"
515906756,11/03/2016,22:42:00,11/03/2016,23:06:00,11/04/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,997453,181126,40.663824117,-73.952411269,"(40.663824117, -73.952411269)"
689952678,11/03/2016,21:30:00,11/03/2016,22:00:00,11/04/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1020490,187115,40.680198246,-73.869342358,"(40.680198246, -73.869342358)"
789524215,11/03/2016,16:45:00,11/03/2016,18:00:00,11/04/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,,TOMPKINS,999282,192769,40.695778596,-73.945792677,"(40.695778596, -73.945792677)"
371303211,11/03/2016,12:30:00,11/03/2016,12:40:00,11/04/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1014977,246300,40.842666567,-73.8889483,"(40.842666567, -73.8889483)"
235426110,11/03/2016,12:00:00,11/03/2016,12:15:00,11/04/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,81,REAR OF,RESIDENCE - PUBLIC HOUSING,,BREVOORT,1005828,187069,40.680119868,-73.922204596,"(40.680119868, -73.922204596)"
357505260,11/03/2016,22:00:00,11/03/2016,22:15:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1007293,185847,40.676762064,-73.916926898,"(40.676762064, -73.916926898)"
885362740,11/03/2016,21:58:00,11/03/2016,22:22:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1016058,247615,40.846272027,-73.88503513,"(40.846272027, -73.88503513)"
940549861,11/03/2016,21:58:00,11/03/2016,22:22:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1016058,247615,40.846272027,-73.88503513,"(40.846272027, -73.88503513)"
271592449,11/03/2016,21:55:00,11/03/2016,22:02:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,61,,TRANSIT - NYC SUBWAY,,,996077,161202,40.609138924,-73.957405975,"(40.609138924, -73.957405975)"
112660318,11/03/2016,21:00:00,11/03/2016,21:30:00,11/03/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1054933,186314,40.677791674,-73.745171076,"(40.677791674, -73.745171076)"
289729111,11/03/2016,20:35:00,11/03/2016,21:07:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,RESIDENCE-HOUSE,,,1009398,188260,40.683379469,-73.909328961,"(40.683379469, -73.909328961)"
791106442,11/03/2016,20:35:00,11/03/2016,21:07:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,RESIDENCE-HOUSE,,,1009398,188260,40.683379469,-73.909328961,"(40.683379469, -73.909328961)"
974359870,11/03/2016,20:00:00,11/03/2016,20:30:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1052043,183237,40.669368635,-73.755621161,"(40.669368635, -73.755621161)"
124418215,11/03/2016,19:30:00,11/03/2016,19:55:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1006656,186666,40.679011668,-73.919220684,"(40.679011668, -73.919220684)"
328387663,11/03/2016,18:50:00,11/03/2016,19:05:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,,,997089,157976,40.600282802,-73.953767345,"(40.600282802, -73.953767345)"
584745462,11/03/2016,18:40:00,11/03/2016,18:50:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,1003043,183947,40.671557033,-73.932254274,"(40.671557033, -73.932254274)"
959958026,11/03/2016,18:20:00,11/03/2016,18:25:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1031835,258671,40.876546437,-73.827932623,"(40.876546437, -73.827932623)"
316574353,11/03/2016,16:45:00,11/03/2016,16:52:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,FAST FOOD,,,1000802,236252,40.815125628,-73.94020418,"(40.815125628, -73.94020418)"
868098455,11/03/2016,16:00:00,11/03/2016,16:10:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,AMTRACK,MANHATTAN,20,,PARK/PLAYGROUND,RIVERSIDE PARK,,991202,224999,40.784251979,-73.974897666,"(40.784251979, -73.974897666)"
745425300,11/03/2016,15:30:00,11/03/2016,15:50:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998374,241651,40.82994857,-73.948964431,"(40.82994857, -73.948964431)"
769322146,11/03/2016,15:30:00,11/03/2016,15:35:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,77,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1004448,185438,40.675646399,-73.927184904,"(40.675646399, -73.927184904)"
639140821,11/03/2016,14:35:00,11/03/2016,14:45:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,999911,242928,40.833450977,-73.943407506,"(40.833450977, -73.943407506)"
566012224,11/03/2016,14:30:00,11/03/2016,14:35:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,BEAUTY & NAIL SALON,,,1003428,176720,40.651719691,-73.930886937,"(40.651719691, -73.930886937)"
183174150,11/03/2016,14:02:00,11/03/2016,14:15:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1015091,254482,40.86512331,-73.888498643,"(40.86512331, -73.888498643)"
800131829,11/03/2016,14:00:00,11/03/2016,14:05:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,28,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,998330,230187,40.798483162,-73.949147471,"(40.798483162, -73.949147471)"
241539531,11/03/2016,13:18:00,11/03/2016,13:18:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,PUBLIC SCHOOL,,,1011020,246636,40.84360167,-73.903248288,"(40.84360167, -73.903248288)"
383281573,11/03/2016,13:10:00,11/03/2016,13:20:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,REAR OF,RESIDENCE - APT. HOUSE,,,1022488,207100,40.735043882,-73.862025325,"(40.735043882, -73.862025325)"
761342020,11/03/2016,11:40:00,11/03/2016,11:45:00,11/03/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,FRONT OF,OTHER,,,1030346,150502,40.579657623,-73.834057838,"(40.579657623, -73.834057838)"
